file,class
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1470_0000_0709_0324_0053_0051.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1278_0000_0646_0237_0053_0053.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4622_0000_0921_0295_0151_0151.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4618_0000_0748_0363_0076_0078.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3945_0000_0671_0344_0044_0042.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1482_0000_0811_0311_0070_0069.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3948_0000_0698_0334_0056_0054.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1270_0000_0635_0244_0037_0038.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4613_0000_0679_0386_0047_0049.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4619_0000_0773_0358_0083_0085.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1293_0000_0721_0189_0093_0090.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3942_0000_0656_0359_0033_0032.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6636_0000_0796_0256_0051_0050.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6644_0000_0833_0209_0076_0075.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1274_0000_0640_0242_0042_0043.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3535_0000_0632_0336_0049_0046.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3527_0000_0590_0335_0037_0035.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1476_0000_0753_0317_0060_0061.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1299_0000_0811_0139_0149_0152.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0806_0000_0637_0371_0042_0040.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3531_0000_0610_0336_0039_0037.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6653_0000_0974_0071_0180_0171.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3950_0000_0726_0317_0066_0064.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3951_0000_0745_0300_0082_0080.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0804_0000_0629_0373_0039_0037.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1276_0000_0644_0241_0049_0050.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1488_0000_0896_0320_0093_0088.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0822_0000_0886_0211_0159_0155.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1467_0000_0681_0331_0052_0050.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4617_0000_0724_0370_0068_0070.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6630_0000_0778_0270_0039_0036.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0823_0000_0972_0138_0240_0216.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1458_0000_0643_0323_0042_0040.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3523_0000_0579_0333_0033_0032.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1290_0000_0694_0203_0080_0078.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1297_0000_0777_0174_0114_0111.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4610_0000_0658_0398_0038_0039.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1485_0000_0845_0315_0085_0081.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4612_0000_0669_0390_0044_0046.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6654_0000_1015_0029_0213_0203.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4621_0000_0851_0318_0121_0122.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3537_0000_0646_0336_0049_0046.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6650_0000_0902_0150_0123_0116.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3545_0000_0728_0336_0071_0066.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1280_0000_0652_0237_0054_0054.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6651_0000_0922_0140_0130_0123.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4620_0000_0805_0335_0105_0107.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3539_0000_0659_0336_0055_0051.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3953_0000_0816_0260_0110_0107.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6638_0000_0799_0246_0057_0055.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1449_0000_0619_0330_0037_0036.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3543_0000_0702_0336_0062_0056.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6632_0000_0784_0263_0042_0038.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1494_0000_1063_0290_0162_0158.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0808_0000_0646_0364_0047_0045.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4611_0000_0667_0395_0039_0040.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0810_0000_0656_0361_0050_0048.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1461_0000_0656_0322_0043_0041.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0818_0000_0733_0315_0089_0084.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0821_0000_0824_0246_0131_0128.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4615_0000_0698_0376_0057_0059.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1491_0000_0958_0300_0129_0120.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1464_0000_0665_0326_0045_0043.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0820_0000_0783_0284_0110_0105.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3944_0000_0665_0348_0043_0040.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3551_0000_0861_0335_0097_0089.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0815_0000_0689_0337_0068_0065.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6648_0000_0870_0176_0101_0097.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0817_0000_0713_0325_0077_0077.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6634_0000_0790_0258_0047_0045.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1301_0000_0874_0123_0171_0174.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0812_0000_0669_0355_0054_0053.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6652_0000_0945_0113_0148_0140.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3952_0000_0769_0286_0100_0097.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1288_0000_0684_0212_0071_0071.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1295_0000_0746_0179_0106_0103.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1479_0000_0778_0317_0069_0068.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3949_0000_0710_0323_0061_0059.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3955_0000_0980_0151_0210_0208.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1284_0000_0664_0229_0061_0062.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3547_0000_0762_0336_0075_0070.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4614_0000_0687_0380_0051_0053.png,38
./italy_training_processed/38/2015-11-26 12-50-46.196.wmv_1455_0000_0634_0323_0040_0038.png,38
./italy_training_processed/38/2016-01-04 13-27-08.124.wmv_3947_0000_0687_0339_0050_0048.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_0814_0000_0680_0344_0058_0057.png,38
./italy_training_processed/38/2015-11-26 14-30-26.693.wmv_6646_0000_0849_0195_0083_0083.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4609_0000_0654_0400_0038_0039.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3541_0000_0681_0336_0055_0051.png,38
./italy_training_processed/38/2015-11-30 14-54-11.067.wmv_1286_0000_0674_0219_0062_0063.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3555_0000_1055_0317_0138_0135.png,38
./italy_training_processed/38/2016-01-04 13-46-03.101.wmv_4616_0000_0712_0373_0062_0064.png,38
./italy_training_processed/38/2015-11-26 12-36-40.221.wmv_3553_0000_0938_0321_0116_0110.png,38
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6027_0000_0691_0364_0048_0042.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6037_0000_0822_0302_0087_0081.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4213_0000_0767_0214_0055_0056.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8871_0000_0745_0150_0072_0069.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5351_0000_0677_0360_0026_0026.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5387_0000_1001_0169_0108_0105.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5367_0000_0732_0329_0039_0037.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0572_0000_0804_0126_0105_0103.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5355_0000_0691_0356_0028_0028.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4221_0000_0801_0175_0085_0084.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4209_0000_0760_0226_0046_0047.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6041_0000_1016_0191_0163_0162.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0592_0000_0860_0028_0170_0174.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6030_0000_0717_0354_0051_0050.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4219_0000_0792_0183_0073_0072.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0588_0000_0843_0058_0159_0152.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5385_0000_0932_0203_0094_0088.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8879_0000_0856_0027_0132_0119.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8876_0000_0790_0088_0102_0098.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4229_0000_0895_0089_0131_0131.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6038_0000_0852_0282_0099_0094.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5379_0000_0809_0270_0068_0066.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4225_0000_0835_0142_0101_0100.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6031_0000_0725_0350_0057_0056.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4215_0000_0777_0202_0060_0060.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0584_0000_0821_0078_0143_0137.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0566_0000_0831_0157_0086_0085.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5383_0000_0877_0229_0090_0084.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6034_0000_0760_0326_0068_0066.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5373_0000_0754_0306_0049_0045.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6035_0000_0776_0320_0073_0070.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6033_0000_0746_0332_0066_0064.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6036_0000_0797_0316_0079_0075.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5363_0000_0721_0336_0035_0034.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6032_0000_0735_0342_0062_0060.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5371_0000_0742_0314_0045_0042.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8873_0000_0763_0133_0079_0076.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4205_0000_0746_0226_0042_0043.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6039_0000_0894_0260_0112_0108.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5381_0000_0839_0252_0076_0073.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4233_0000_1001_0000_0189_0186.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0582_0000_0811_0085_0131_0126.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8865_0000_0711_0189_0055_0053.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6040_0000_0949_0227_0128_0128.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4201_0000_0743_0233_0038_0039.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8867_0000_0719_0180_0061_0059.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0552_0000_1070_0189_0080_0079.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8877_0000_0806_0071_0120_0104.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6029_0000_0706_0359_0049_0046.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8874_0000_0770_0120_0089_0086.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8863_0000_0700_0196_0055_0053.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4231_0000_0938_0049_0158_0156.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8859_0000_0681_0206_0049_0047.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4197_0000_0734_0242_0034_0033.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5359_0000_0708_0345_0032_0031.png,36
./italy_training_processed/36/2016-01-04 13-46-03.101.wmv_6028_0000_0701_0361_0046_0042.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0590_0000_0852_0035_0165_0163.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0594_0000_0884_0005_0181_0185.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0580_0000_0810_0094_0125_0120.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5375_0000_0766_0295_0053_0051.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4223_0000_0815_0157_0092_0090.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0576_0000_0803_0109_0113_0111.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8880_0000_0886_0000_0143_0133.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5377_0000_0786_0278_0059_0060.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4227_0000_0865_0124_0112_0112.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8875_0000_0779_0109_0095_0092.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0560_0000_0888_0176_0085_0084.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8861_0000_0692_0203_0049_0047.png,36
./italy_training_processed/36/2016-01-04 13-36-15.786.wmv_5389_0000_1114_0107_0131_0130.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0556_0000_0965_0187_0082_0081.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0596_0000_0897_-002_0187_0191.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8878_0000_0831_0046_0126_0112.png,36
./italy_training_processed/36/2015-11-30 14-38-40.546.wmv_0586_0000_0828_0067_0149_0144.png,36
./italy_training_processed/36/2015-11-26 14-30-26.693.wmv_4217_0000_0784_0193_0067_0066.png,36
./italy_training_processed/36/2015-11-30 14-54-11.067.wmv_8869_0000_0732_0162_0065_0063.png,36
./italy_training_processed/31/2015-11-26 12-15-22.148.wmv_3541_0000_0756_0110_0147_0144.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1969_0000_0746_0304_0092_0090.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_0698_0000_0705_0353_0037_0037.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1434_0000_0702_0306_0069_0068.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4106_0000_0783_0192_0067_0069.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4104_0000_0774_0202_0061_0063.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4486_0000_0614_0246_0059_0058.png,31
./italy_training_processed/31/2015-11-26 14-23-28.733.wmv_2219_0000_0358_0353_0049_0048.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4094_0000_0739_0219_0045_0047.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_3623_0000_0835_0263_0072_0071.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1949_0000_0626_0379_0030_0030.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_3615_0000_0744_0311_0051_0046.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4501_0000_0693_0195_0074_0075.png,31
./italy_training_processed/31/2015-11-26 14-23-28.733.wmv_2229_0000_0212_0328_0066_0068.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3498_0000_0889_0166_0076_0075.png,31
./italy_training_processed/31/2015-11-26 12-15-22.148.wmv_3538_0000_0667_0185_0108_0102.png,31
./italy_training_processed/31/2015-11-30 14-54-11.067.wmv_8936_0000_0784_0081_0129_0118.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2814_0000_0752_0363_0087_0084.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3810_0000_0714_0250_0037_0036.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3849_0000_0809_0148_0102_0100.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_3609_0000_0708_0331_0040_0036.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_0704_0000_0736_0337_0043_0042.png,31
./italy_training_processed/31/2015-11-26 12-15-22.148.wmv_3543_0000_0868_-007_0218_0205.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2805_0000_0658_0390_0047_0046.png,31
./italy_training_processed/31/2015-11-30 14-38-40.546.wmv_1097_0000_0797_0037_0156_0154.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1963_0000_0679_0344_0058_0054.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_3613_0000_0730_0317_0047_0044.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4098_0000_0749_0228_0048_0050.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4112_0000_0822_0159_0081_0083.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3506_0000_0982_0092_0118_0117.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4116_0000_0862_0126_0103_0105.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_0696_0000_0698_0362_0034_0033.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1961_0000_0666_0352_0052_0048.png,31
./italy_training_processed/31/2015-11-30 14-54-11.067.wmv_8932_0000_0732_0126_0093_0090.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3486_0000_0824_0207_0057_0055.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4110_0000_0807_0173_0075_0076.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3822_0000_0726_0238_0042_0039.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1951_0000_0632_0375_0031_0031.png,31
./italy_training_processed/31/2015-11-30 14-38-40.546.wmv_1061_0000_0631_0187_0069_0067.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2811_0000_0703_0374_0065_0064.png,31
./italy_training_processed/31/2015-11-26 14-23-28.733.wmv_2209_0000_0430_0359_0043_0043.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2813_0000_0731_0365_0081_0078.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1957_0000_0649_0365_0043_0039.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3458_0000_0793_0262_0038_0037.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4122_0000_0973_0027_0169_0167.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2818_0000_0901_0316_0154_0147.png,31
./italy_training_processed/31/2015-11-26 14-23-28.733.wmv_2233_0000_0106_0319_0075_0077.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4100_0000_0759_0219_0050_0052.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3474_0000_0796_0248_0043_0043.png,31
./italy_training_processed/31/2015-11-26 12-15-22.148.wmv_3540_0000_0719_0136_0135_0124.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4122_0000_0972_0025_0173_0170.png,31
./italy_training_processed/31/2015-11-26 12-15-22.148.wmv_3526_0000_0570_0285_0054_0045.png,31
./italy_training_processed/31/2015-11-26 14-23-28.733.wmv_2221_0000_0337_0343_0050_0050.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_0722_0000_0966_0195_0118_0115.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1965_0000_0693_0335_0068_0065.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_0714_0000_0813_0300_0064_0061.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1435_0000_0716_0297_0073_0072.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1971_0000_0786_0277_0116_0112.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1437_0000_0755_0252_0095_0090.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3494_0000_0867_0177_0072_0069.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_0702_0000_0725_0337_0042_0042.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1975_0000_1022_0124_0254_0228.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_3631_0000_1075_0126_0136_0139.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3478_0000_0801_0227_0048_0048.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2807_0000_0668_0390_0053_0052.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1438_0000_0791_0228_0106_0102.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3462_0000_0789_0253_0038_0037.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4495_0000_0650_0217_0071_0072.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4104_0000_0770_0199_0064_0064.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2819_0000_0979_0292_0186_0180.png,31
./italy_training_processed/31/2015-11-26 14-23-28.733.wmv_2215_0000_0391_0351_0044_0044.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1427_0000_0653_0356_0034_0035.png,31
./italy_training_processed/31/2015-11-30 14-54-11.067.wmv_8914_0000_0679_0226_0042_0044.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2812_0000_0715_0367_0072_0071.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_0718_0000_0870_0258_0083_0081.png,31
./italy_training_processed/31/2015-11-30 14-54-11.067.wmv_8934_0000_0762_0113_0105_0100.png,31
./italy_training_processed/31/2015-11-26 12-15-22.148.wmv_3542_0000_0801_0061_0182_0162.png,31
./italy_training_processed/31/2015-11-26 14-23-28.733.wmv_2213_0000_0408_0358_0043_0043.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4118_0000_0882_0101_0123_0123.png,31
./italy_training_processed/31/2015-11-30 14-38-40.546.wmv_1076_0000_0687_0152_0083_0081.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_1436_0000_0736_0277_0078_0077.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4489_0000_0623_0238_0060_0059.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4086_0000_0715_0246_0031_0027.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3454_0000_0794_0281_0038_0037.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3490_0000_0835_0197_0066_0063.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4468_0000_0577_0278_0042_0037.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4498_0000_0670_0208_0072_0073.png,31
./italy_training_processed/31/2015-11-26 12-15-22.148.wmv_3539_0000_0693_0167_0123_0110.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3502_0000_0925_0130_0094_0095.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3837_0000_0759_0205_0064_0064.png,31
./italy_training_processed/31/2015-11-30 14-38-40.546.wmv_1052_0000_0611_0202_0056_0053.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4090_0000_0723_0237_0041_0038.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4516_0000_0946_0000_0186_0185.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2815_0000_0775_0352_0107_0103.png,31
./italy_training_processed/31/2015-11-26 12-05-54.293.wmv_4492_0000_0638_0226_0061_0063.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4114_0000_0841_0143_0091_0093.png,31
./italy_training_processed/31/2016-01-04 13-46-03.101.wmv_2803_0000_0648_0401_0041_0039.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_3629_0000_0985_0172_0113_0116.png,31
./italy_training_processed/31/2016-01-04 13-36-15.786.wmv_3621_0000_0808_0286_0062_0061.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_4108_0000_0783_0185_0072_0072.png,31
./italy_training_processed/31/2015-11-26 14-30-26.693.wmv_3831_0000_0744_0222_0054_0054.png,31
./italy_training_processed/31/2015-11-30 14-54-11.067.wmv_8935_0000_0774_0106_0109_0102.png,31
